user_id,variant_group,timestamp
USR_008559,Variant,2026-05-05 18:31:21.025700
USR_008560,Variant,2026-05-07 12:58:02.788970
USR_008561,Control,2026-05-06 11:04:27.074899
USR_008562,Variant,2026-05-05 12:09:58.788260
USR_008563,Variant,2026-05-01 19:37:28.089208
USR_008564,Variant,2026-05-03 14:47:14.030980
USR_008565,Control,2026-05-01 23:19:31.425413
USR_008566,Variant,2026-05-07 04:02:37.460595
USR_008567,Variant,2026-05-06 05:56:10.874885
USR_008568,Variant,2026-05-06 07:15:58.248655
USR_008569,Control,2026-05-05 13:34:44.741949
USR_008570,Control,2026-05-04 13:10:59.931139
USR_008571,Control,2026-05-02 01:11:42.496764
USR_008572,Control,2026-05-03 07:23:19.467479
USR_008573,Control,2026-05-01 23:00:06.671290
USR_008574,Control,2026-05-06 01:47:07.468797
USR_008575,Variant,2026-05-02 02:55:06.363738
USR_008576,Control,2026-05-05 21:57:18.275144
USR_008577,Variant,2026-05-05 20:17:56.059628
USR_008578,Control,2026-05-04 05:09:47.348894
USR_008579,Control,2026-05-01 22:43:06.290011
USR_008580,Control,2026-05-03 04:53:11.539646
USR_008581,Control,2026-05-03 05:46:32.312369
USR_008582,Variant,2026-05-05 21:39:52.928525
USR_008583,Variant,2026-05-01 19:06:31.778141
USR_008584,Control,2026-05-06 19:17:00.717231
USR_008585,Control,2026-05-06 07:50:57.209104
USR_008586,Control,2026-05-02 07:17:58.424112
USR_008587,Variant,2026-05-06 00:49:10.618100
USR_008588,Variant,2026-05-05 16:18:36.772152
USR_008589,Variant,2026-05-06 05:41:03.459907
USR_008590,Variant,2026-05-02 07:44:23.990335
USR_008591,Variant,2026-05-02 02:28:30.626840
USR_008592,Control,2026-05-02 15:43:45.514686
USR_008593,Control,2026-05-03 13:27:59.206065
USR_008594,Variant,2026-05-06 13:20:08.580530
USR_008595,Variant,2026-05-06 03:58:16.397387
USR_008596,Variant,2026-05-07 11:28:33.123010
USR_008597,Variant,2026-05-01 09:50:59.157343
USR_008598,Control,2026-05-01 01:56:29.238757
USR_008599,Variant,2026-05-05 21:27:19.164203
USR_008600,Variant,2026-05-02 22:55:13.077456
USR_008601,Control,2026-05-03 08:07:30.916019
USR_008602,Variant,2026-05-04 19:51:45.865273
USR_008603,Variant,2026-05-01 17:12:19.456867
USR_008604,Control,2026-05-05 11:58:21.583128
USR_008605,Control,2026-05-03 06:37:29.175481
USR_008606,Control,2026-05-05 10:17:46.107177
USR_008607,Variant,2026-05-06 20:06:47.381027
USR_008608,Control,2026-05-02 04:44:48.134402
USR_008609,Variant,2026-05-07 12:23:12.046595
USR_008610,Variant,2026-05-04 17:09:20.187715
USR_008611,Control,2026-05-07 11:03:06.712377
USR_008612,Variant,2026-05-02 10:53:55.153716
USR_008613,Variant,2026-05-05 05:33:59.499553
USR_008614,Control,2026-05-03 19:51:10.928557
USR_008615,Control,2026-05-06 10:04:09.581211
USR_008616,Variant,2026-05-05 05:47:33.728855
USR_008617,Variant,2026-05-04 11:04:42.948368
USR_008618,Control,2026-05-07 09:22:53.573809
USR_008619,Control,2026-05-03 15:21:20.400411
USR_008620,Control,2026-05-02 12:57:24.027922
USR_008621,Variant,2026-05-05 06:09:39.597808
USR_008622,Control,2026-05-05 08:50:12.398802
USR_008623,Variant,2026-05-04 01:46:04.427127
USR_008624,Variant,2026-05-04 09:45:01.754423
USR_008625,Control,2026-05-07 17:12:17.904969
USR_008626,Variant,2026-05-06 03:05:28.306157
USR_008627,Control,2026-05-01 18:34:51.939297
USR_008628,Variant,2026-05-02 11:38:16.266863
USR_008629,Control,2026-05-07 19:53:48.748507
USR_008630,Variant,2026-05-06 02:02:46.366934
USR_008631,Variant,2026-05-07 09:43:39.292292
USR_008632,Control,2026-05-03 03:02:55.413420
USR_008633,Control,2026-05-06 04:38:01.076980
USR_008634,Control,2026-05-05 23:57:08.838115
USR_008635,Control,2026-05-03 01:30:28.503194
USR_008636,Variant,2026-05-04 20:32:13.713633
USR_008637,Variant,2026-05-05 09:24:20.659296
USR_008638,Control,2026-05-04 08:49:48.519188
USR_008639,Variant,2026-05-06 18:57:57.681787
USR_008640,Variant,2026-05-06 19:55:19.196479
USR_008641,Variant,2026-05-06 22:54:03.211613
USR_008642,Control,2026-05-06 14:58:30.574591
USR_008643,Control,2026-05-04 09:59:52.887009
USR_008644,Control,2026-05-03 16:04:53.882721
USR_008645,Variant,2026-05-06 19:40:16.376390
USR_008646,Control,2026-05-04 10:21:13.842135
USR_008647,Control,2026-05-02 17:23:25.421890
USR_008648,Control,2026-05-04 13:14:01.368348
USR_008649,Variant,2026-05-01 23:49:50.772297
USR_008650,Control,2026-05-05 20:11:37.515914
USR_008651,Control,2026-05-03 08:26:05.191126
USR_008652,Control,2026-05-02 19:47:26.441301
USR_008653,Control,2026-05-07 16:41:36.489723
USR_008654,Variant,2026-05-06 10:30:57.626235
USR_008655,Control,2026-05-06 12:13:39.635247
USR_008656,Control,2026-05-05 08:47:07.047020
USR_008657,Variant,2026-05-06 20:58:51.715797
USR_008658,Control,2026-05-06 07:32:21.468608
USR_008659,Control,2026-05-05 04:35:38.336260
USR_008660,Variant,2026-05-07 17:28:08.038240
USR_008661,Control,2026-05-02 08:11:16.625569
USR_008662,Control,2026-05-07 14:29:16.054048
USR_008663,Control,2026-05-03 19:26:29.800377
USR_008664,Control,2026-05-04 16:46:15.705161
USR_008665,Variant,2026-05-01 20:37:12.740460
USR_008666,Variant,2026-05-04 18:44:16.979060
USR_008667,Variant,2026-05-05 06:40:57.843524
USR_008668,Control,2026-05-07 23:36:49.892486
USR_008669,Control,2026-05-07 19:49:56.370216
USR_008670,Variant,2026-05-07 18:21:17.082126
USR_008671,Variant,2026-05-03 10:31:45.098750
USR_008672,Control,2026-05-07 22:31:57.978441
USR_008673,Control,2026-05-04 04:31:13.186085
USR_008674,Control,2026-05-06 23:06:30.569299
USR_008675,Control,2026-05-02 12:20:30.317263
USR_008676,Control,2026-05-04 12:58:47.907056
USR_008677,Control,2026-05-07 18:17:24.115738
USR_008678,Variant,2026-05-07 15:06:04.588859
USR_008679,Variant,2026-05-05 18:52:02.854106
USR_008680,Control,2026-05-06 14:01:58.102280
USR_008681,Control,2026-05-02 05:38:22.866105
USR_008682,Variant,2026-05-06 01:14:19.090728
USR_008683,Control,2026-05-05 07:49:57.128881
USR_008684,Variant,2026-05-01 15:22:50.489782
USR_008685,Control,2026-05-01 19:00:38.567185
USR_008686,Variant,2026-05-01 18:13:06.700016
USR_008687,Control,2026-05-06 01:41:31.074185
USR_008688,Control,2026-05-01 23:48:29.357948
USR_008689,Control,2026-05-04 06:34:44.477570
USR_008690,Control,2026-05-03 11:58:22.596195
USR_008691,Control,2026-05-04 20:29:04.904338
USR_008692,Variant,2026-05-05 22:41:16.979470
USR_008693,Control,2026-05-05 19:02:00.190511
USR_008694,Control,2026-05-04 14:36:26.445145
USR_008695,Variant,2026-05-04 06:00:29.731560
USR_008696,Variant,2026-05-03 18:49:58.871930
USR_008697,Variant,2026-05-07 00:48:03.136734
USR_008698,Variant,2026-05-03 07:34:59.171587
USR_008699,Control,2026-05-02 19:34:24.448642
USR_008700,Variant,2026-05-06 04:52:37.210563
USR_008701,Variant,2026-05-03 12:26:24.941634
USR_008702,Variant,2026-05-06 22:17:44.753133
USR_008703,Control,2026-05-03 07:05:07.097032
USR_008704,Control,2026-05-05 21:55:36.229903
USR_008705,Control,2026-05-01 07:34:41.927001
USR_008706,Variant,2026-05-03 16:46:28.429891
USR_008707,Variant,2026-05-03 09:39:45.609820
USR_008708,Variant,2026-05-06 17:12:07.301514
USR_008709,Control,2026-05-07 18:27:55.107872
USR_008710,Variant,2026-05-04 05:25:40.996144
USR_008711,Variant,2026-05-06 18:34:20.980423
USR_008712,Control,2026-05-05 21:32:55.355139
USR_008713,Variant,2026-05-07 18:31:15.045339
USR_008714,Control,2026-05-06 16:15:58.429475
USR_008715,Variant,2026-05-01 13:00:58.734295
USR_008716,Variant,2026-05-05 23:49:52.785697
USR_008717,Variant,2026-05-04 17:57:50.227887
USR_008718,Variant,2026-05-01 02:45:40.527837
USR_008719,Variant,2026-05-02 18:13:14.077437
USR_008720,Control,2026-05-07 10:51:17.572192
USR_008721,Control,2026-05-07 11:34:41.918261
USR_008722,Variant,2026-05-06 14:12:24.758329
USR_008723,Control,2026-05-07 20:56:20.304063
USR_008724,Control,2026-05-06 15:29:58.551853
USR_008725,Variant,2026-05-01 01:42:51.492470
USR_008726,Variant,2026-05-03 00:21:22.209014
USR_008727,Control,2026-05-01 05:08:41.505417
USR_008728,Control,2026-05-01 15:48:36.499492
USR_008729,Control,2026-05-02 12:45:54.926092
USR_008730,Control,2026-05-04 12:35:52.208818
USR_008731,Control,2026-05-06 22:23:07.355694
USR_008732,Variant,2026-05-07 00:48:37.494124
USR_008733,Control,2026-05-05 07:31:18.884055
USR_008734,Control,2026-05-07 11:56:00.807947
USR_008735,Control,2026-05-04 12:00:37.695122
USR_008736,Variant,2026-05-07 05:21:28.999492
USR_008737,Control,2026-05-04 04:16:58.667030
USR_008738,Control,2026-05-02 22:34:25.684489
USR_008739,Control,2026-05-07 09:57:26.532867
USR_008740,Variant,2026-05-03 17:10:23.133771
USR_008741,Variant,2026-05-04 12:34:18.805029
USR_008742,Control,2026-05-03 07:14:54.910555
USR_008743,Control,2026-05-05 15:21:24.180656
USR_008744,Control,2026-05-07 23:09:54.884884
USR_008745,Variant,2026-05-01 04:17:10.594353
USR_008746,Variant,2026-05-07 07:10:28.074033
USR_008747,Control,2026-05-01 00:39:34.479267
USR_008748,Control,2026-05-03 13:11:25.022517
USR_008749,Control,2026-05-02 04:19:33.396444
USR_008750,Control,2026-05-06 07:14:00.308951
USR_008751,Variant,2026-05-01 08:30:09.436490
USR_008752,Control,2026-05-04 20:59:07.699928
USR_008753,Control,2026-05-03 01:32:51.325750
USR_008754,Control,2026-05-01 22:27:23.766513
USR_008755,Variant,2026-05-06 09:39:55.654680
USR_008756,Variant,2026-05-02 12:31:33.701358
USR_008757,Control,2026-05-02 13:34:38.768251
USR_008758,Control,2026-05-02 22:12:46.439651
USR_008759,Control,2026-05-05 02:34:36.538763
USR_008760,Control,2026-05-05 14:49:25.955487
USR_008761,Control,2026-05-01 02:57:26.006335
USR_008762,Variant,2026-05-02 16:38:02.755922
USR_008763,Variant,2026-05-04 00:24:11.165547
USR_008764,Variant,2026-05-03 07:46:19.660667
USR_008765,Control,2026-05-07 04:32:26.414267
USR_008766,Variant,2026-05-06 12:20:06.240440
USR_008767,Variant,2026-05-05 09:08:58.402358
USR_008768,Control,2026-05-03 08:47:28.053195
USR_008769,Control,2026-05-05 21:42:46.634163
USR_008770,Control,2026-05-06 21:43:52.270169
USR_008771,Control,2026-05-05 03:55:53.412227
USR_008772,Control,2026-05-06 11:47:22.295177
USR_008773,Variant,2026-05-06 05:50:58.680655
USR_008774,Control,2026-05-05 00:03:06.725790
USR_008775,Variant,2026-05-03 04:26:48.409534
USR_008776,Control,2026-05-06 05:17:29.049159
USR_008777,Variant,2026-05-02 10:44:30.442373
USR_008778,Control,2026-05-06 10:57:14.551946
USR_008779,Variant,2026-05-06 15:09:49.839408
USR_008780,Control,2026-05-06 18:07:13.223164
USR_008781,Control,2026-05-04 07:26:59.579248
USR_008782,Variant,2026-05-02 08:20:12.368348
USR_008783,Control,2026-05-01 16:45:12.833320
USR_008784,Variant,2026-05-06 04:53:04.884295
USR_008785,Variant,2026-05-07 04:53:30.885364
USR_008786,Control,2026-05-05 13:20:27.039425
USR_008787,Control,2026-05-02 00:13:08.004523
USR_008788,Variant,2026-05-07 13:03:45.372063
USR_008789,Control,2026-05-07 22:10:08.898393
USR_008790,Variant,2026-05-04 00:48:27.383289
USR_008791,Variant,2026-05-05 03:55:50.334953
USR_008792,Control,2026-05-06 10:34:27.808897
USR_008793,Control,2026-05-06 03:42:48.545022
USR_008794,Variant,2026-05-07 18:35:17.693681
USR_008795,Control,2026-05-01 19:18:01.293484
USR_008796,Control,2026-05-05 01:33:42.399043
USR_008797,Control,2026-05-05 20:14:40.122618
USR_008798,Variant,2026-05-07 05:32:11.526949
USR_008799,Control,2026-05-07 02:51:01.502844
USR_008800,Control,2026-05-07 20:18:14.275146
USR_008801,Variant,2026-05-04 14:01:45.048942
USR_008802,Control,2026-05-06 19:34:04.172249
USR_008803,Control,2026-05-03 23:46:59.977075
USR_008804,Variant,2026-05-03 22:56:55.433327
USR_008805,Variant,2026-05-02 18:33:45.090833
USR_008806,Variant,2026-05-06 17:27:49.911189
USR_008807,Control,2026-05-07 21:37:00.975996
USR_008808,Variant,2026-05-02 19:03:55.477304
USR_008809,Control,2026-05-01 09:25:48.384435
USR_008810,Control,2026-05-06 17:00:40.066151
USR_008811,Control,2026-05-05 08:11:55.135773
USR_008812,Control,2026-05-07 17:13:45.834573
USR_008813,Variant,2026-05-02 18:22:34.279698
USR_008814,Control,2026-05-01 11:55:57.527559
USR_008815,Variant,2026-05-04 10:43:49.079372
USR_008816,Variant,2026-05-01 14:21:29.850689
USR_008817,Variant,2026-05-02 19:58:50.592667
USR_008818,Control,2026-05-01 21:09:51.410223
USR_008819,Variant,2026-05-02 13:39:15.142258
USR_008820,Control,2026-05-01 17:49:56.286026
USR_008821,Control,2026-05-07 16:15:22.348454
USR_008822,Variant,2026-05-02 22:47:54.729094
USR_008823,Control,2026-05-04 02:34:29.260008
USR_008824,Control,2026-05-07 06:58:00.421257
USR_008825,Variant,2026-05-05 17:47:24.096399
USR_008826,Control,2026-05-05 07:49:49.068244
USR_008827,Variant,2026-05-05 22:32:04.617530
USR_008828,Control,2026-05-06 19:14:31.701097
USR_008829,Control,2026-05-07 03:26:54.373197
USR_008830,Control,2026-05-05 11:57:48.472818
USR_008831,Control,2026-05-07 05:31:16.399735
USR_008832,Control,2026-05-04 17:56:48.424587
USR_008833,Variant,2026-05-02 22:35:05.509871
USR_008834,Variant,2026-05-07 03:51:10.393533
USR_008835,Variant,2026-05-04 18:58:02.766019
USR_008836,Control,2026-05-07 08:13:52.012961
USR_008837,Variant,2026-05-01 06:44:53.493877
USR_008838,Variant,2026-05-03 18:46:57.526532
USR_008839,Variant,2026-05-07 15:13:52.475106
USR_008840,Control,2026-05-02 17:56:28.376100
USR_008841,Variant,2026-05-07 14:10:41.121604
USR_008842,Variant,2026-05-07 16:15:20.208491
USR_008843,Control,2026-05-07 04:11:59.671644
USR_008844,Variant,2026-05-04 22:41:46.433672
USR_008845,Control,2026-05-05 12:41:08.978804
USR_008846,Variant,2026-05-07 02:05:44.360662
USR_008847,Variant,2026-05-06 10:21:02.555429
USR_008848,Variant,2026-05-05 09:51:20.760151
USR_008849,Control,2026-05-07 21:01:10.489880
USR_008850,Control,2026-05-05 19:11:37.229655
USR_008851,Variant,2026-05-07 19:52:51.509032
USR_008852,Control,2026-05-01 09:38:28.549442
USR_008853,Control,2026-05-01 23:20:43.232225
USR_008854,Variant,2026-05-04 03:50:42.310061
USR_008855,Control,2026-05-03 16:39:35.097943
USR_008856,Control,2026-05-06 11:29:58.032053
USR_008857,Control,2026-05-02 02:58:59.363209
USR_008858,Control,2026-05-07 19:59:02.364327
USR_008859,Variant,2026-05-03 04:55:51.841358
USR_008860,Variant,2026-05-04 00:03:33.058441
USR_008861,Variant,2026-05-02 22:09:25.795620
USR_008862,Variant,2026-05-05 01:19:59.115759
USR_008863,Variant,2026-05-01 09:50:58.638016
USR_008864,Variant,2026-05-02 01:08:44.955369
USR_008865,Control,2026-05-06 05:17:38.451028
USR_008866,Variant,2026-05-02 07:19:55.552843
USR_008867,Control,2026-05-02 15:33:59.140301
USR_008868,Variant,2026-05-06 13:13:15.656166
USR_008869,Variant,2026-05-01 15:40:28.552670
USR_008870,Control,2026-05-04 01:29:44.168012
USR_008871,Variant,2026-05-01 03:52:28.736456
USR_008872,Control,2026-05-03 10:15:49.115107
USR_008873,Variant,2026-05-05 21:25:43.952299
USR_008874,Control,2026-05-01 15:08:14.463573
USR_008875,Variant,2026-05-07 05:14:24.782276
USR_008876,Control,2026-05-07 08:47:45.021171
USR_008877,Control,2026-05-01 17:38:18.178876
USR_008878,Control,2026-05-07 22:26:34.977520
USR_008879,Control,2026-05-03 01:59:05.873894
USR_008880,Control,2026-05-01 14:07:44.690700
USR_008881,Variant,2026-05-01 00:51:04.590848
USR_008882,Control,2026-05-03 20:37:54.647358
USR_008883,Control,2026-05-05 09:48:29.079355
USR_008884,Control,2026-05-03 07:48:22.010342
USR_008885,Variant,2026-05-06 20:34:06.662639
USR_008886,Variant,2026-05-06 00:23:23.475462
USR_008887,Variant,2026-05-03 10:49:37.694534
USR_008888,Variant,2026-05-06 03:21:50.486365
USR_008889,Control,2026-05-07 14:00:06.983319
USR_008890,Control,2026-05-01 15:38:24.459919
USR_008891,Control,2026-05-03 03:25:31.675103
USR_008892,Variant,2026-05-04 05:50:19.527978
USR_008893,Variant,2026-05-04 11:39:44.429266
USR_008894,Control,2026-05-04 19:05:19.926027
USR_008895,Control,2026-05-03 02:30:19.153075
USR_008896,Control,2026-05-05 16:05:58.633890
USR_008897,Control,2026-05-05 12:22:27.107735
USR_008898,Variant,2026-05-05 01:04:26.446993
USR_008899,Control,2026-05-01 19:06:43.089291
USR_008900,Variant,2026-05-04 08:07:50.180535
USR_008901,Control,2026-05-03 11:50:46.021554
USR_008902,Variant,2026-05-04 10:29:40.066558
USR_008903,Variant,2026-05-07 10:52:24.820199
USR_008904,Variant,2026-05-04 08:43:45.356342
USR_008905,Variant,2026-05-01 02:20:55.582905
USR_008906,Variant,2026-05-04 01:43:28.459193
USR_008907,Variant,2026-05-06 17:52:08.019294
USR_008908,Variant,2026-05-06 11:03:00.846362
USR_008909,Variant,2026-05-04 14:14:58.316470
USR_008910,Variant,2026-05-02 17:57:40.298977
USR_008911,Variant,2026-05-04 06:08:05.623331
USR_008912,Variant,2026-05-04 22:42:07.102304
USR_008913,Variant,2026-05-07 23:58:42.245868
USR_008914,Control,2026-05-05 12:13:18.908934
USR_008915,Control,2026-05-05 20:38:11.429702
USR_008916,Control,2026-05-04 10:33:51.466030
USR_008917,Variant,2026-05-03 11:33:15.280313
USR_008918,Variant,2026-05-06 16:34:33.964510
USR_008919,Control,2026-05-04 11:08:55.069760
USR_008920,Variant,2026-05-07 23:06:28.590603
USR_008921,Variant,2026-05-04 04:47:46.523317
USR_008922,Control,2026-05-01 11:25:26.571550
USR_008923,Variant,2026-05-05 18:40:23.257312
USR_008924,Variant,2026-05-01 07:50:08.749520
USR_008925,Control,2026-05-02 18:05:03.365796
USR_008926,Variant,2026-05-03 11:25:40.895281
USR_008927,Variant,2026-05-06 04:13:59.672584
USR_008928,Control,2026-05-04 11:01:53.888291
USR_008929,Control,2026-05-01 04:48:45.059256
USR_008930,Variant,2026-05-05 07:37:50.790052
USR_008931,Control,2026-05-03 21:07:16.636396
USR_008932,Control,2026-05-07 10:52:05.511628
USR_008933,Control,2026-05-04 11:55:35.285778
USR_008934,Variant,2026-05-05 23:06:28.168264
USR_008935,Variant,2026-05-02 12:46:11.664161
USR_008936,Variant,2026-05-06 07:50:36.811829
USR_008937,Control,2026-05-06 01:07:13.771781
USR_008938,Variant,2026-05-07 07:53:08.617326
USR_008939,Control,2026-05-01 05:40:55.328912
USR_008940,Control,2026-05-04 03:10:48.421919
USR_008941,Control,2026-05-05 18:05:53.187577
USR_008942,Control,2026-05-01 15:59:15.126769
USR_008943,Variant,2026-05-03 20:58:53.339812
USR_008944,Variant,2026-05-07 14:16:50.265534
USR_008945,Control,2026-05-04 01:14:13.180091
USR_008946,Variant,2026-05-07 21:32:52.813049
USR_008947,Variant,2026-05-01 09:32:56.264141
USR_008948,Variant,2026-05-06 00:35:43.448610
USR_008949,Control,2026-05-05 01:36:38.619683
USR_008950,Variant,2026-05-04 12:05:26.396730
USR_008951,Control,2026-05-07 19:06:08.508418
USR_008952,Variant,2026-05-01 21:46:52.562217
USR_008953,Control,2026-05-07 06:31:40.165977
USR_008954,Variant,2026-05-05 20:07:42.200655
USR_008955,Control,2026-05-02 19:30:40.825132
USR_008956,Control,2026-05-07 07:28:49.499278
USR_008957,Variant,2026-05-04 00:07:17.566322
USR_008958,Variant,2026-05-06 16:47:24.688019
USR_008959,Variant,2026-05-03 17:19:28.325510
USR_008960,Variant,2026-05-06 22:57:22.964432
USR_008961,Control,2026-05-05 10:57:13.290836
USR_008962,Variant,2026-05-01 23:41:45.003991
USR_008963,Control,2026-05-05 13:08:36.281266
USR_008964,Control,2026-05-02 08:08:45.312482
USR_008965,Variant,2026-05-03 21:12:10.805350
USR_008966,Variant,2026-05-02 04:36:34.769356
USR_008967,Variant,2026-05-01 03:41:55.346755
USR_008968,Variant,2026-05-02 11:35:48.979059
USR_008969,Variant,2026-05-04 18:06:37.799948
USR_008970,Control,2026-05-04 08:54:08.073312
USR_008971,Control,2026-05-04 12:15:05.443380
USR_008972,Variant,2026-05-02 17:36:41.024085
USR_008973,Control,2026-05-05 19:06:25.494131
USR_008974,Control,2026-05-05 22:18:58.435869
USR_008975,Control,2026-05-03 12:08:18.940898
USR_008976,Variant,2026-05-07 04:02:11.669509
USR_008977,Control,2026-05-05 12:11:45.241421
USR_008978,Variant,2026-05-05 23:47:26.153676
USR_008979,Variant,2026-05-02 22:35:35.182369
USR_008980,Control,2026-05-01 00:06:09.916942
USR_008981,Variant,2026-05-07 01:22:59.170199
USR_008982,Variant,2026-05-06 18:10:02.267794
USR_008983,Variant,2026-05-01 20:41:46.453888
USR_008984,Variant,2026-05-03 14:50:58.785622
USR_008985,Control,2026-05-05 15:06:18.013713
USR_008986,Variant,2026-05-05 13:33:16.646446
USR_008987,Control,2026-05-07 00:32:19.882492
USR_008988,Variant,2026-05-01 23:33:54.184157
USR_008989,Variant,2026-05-04 00:13:47.559460
USR_008990,Variant,2026-05-01 16:20:01.327962
USR_008991,Control,2026-05-03 17:27:07.206256
USR_008992,Control,2026-05-01 02:32:16.983091
USR_008993,Control,2026-05-07 06:54:35.549779
USR_008994,Control,2026-05-04 16:32:36.209282
USR_008995,Control,2026-05-06 22:46:00.407333
USR_008996,Variant,2026-05-01 10:03:50.363167
USR_008997,Control,2026-05-02 14:12:46.665214
USR_008998,Variant,2026-05-02 19:34:33.021110
USR_008999,Control,2026-05-03 16:57:51.015958
USR_009000,Variant,2026-05-06 14:52:53.582026
USR_009001,Variant,2026-05-03 16:56:30.202033
USR_009002,Variant,2026-05-02 10:22:54.454730
USR_009003,Variant,2026-05-01 10:55:06.109453
USR_009004,Control,2026-05-01 13:21:16.609404
USR_009005,Variant,2026-05-06 07:41:16.550165
USR_009006,Control,2026-05-04 02:43:36.848979
USR_009007,Control,2026-05-06 01:59:54.342586
USR_009008,Variant,2026-05-05 18:37:27.251243
USR_009009,Control,2026-05-01 22:44:27.216873
USR_009010,Variant,2026-05-02 00:00:18.622599
USR_009011,Control,2026-05-06 06:53:50.850935
USR_009012,Control,2026-05-06 01:10:23.063900
USR_009013,Control,2026-05-03 15:30:33.007806
USR_009014,Control,2026-05-01 13:00:24.984864
USR_009015,Control,2026-05-01 02:01:56.883523
USR_009016,Control,2026-05-03 00:24:37.323034
USR_009017,Control,2026-05-01 01:32:57.631066
USR_009018,Variant,2026-05-02 14:39:07.921244
USR_009019,Control,2026-05-03 22:28:34.047680
USR_009020,Variant,2026-05-01 20:23:52.254861
USR_009021,Control,2026-05-01 17:31:07.187937
USR_009022,Variant,2026-05-07 06:36:05.361123
USR_009023,Control,2026-05-05 02:21:32.273553
USR_009024,Control,2026-05-07 12:59:18.799354
USR_009025,Variant,2026-05-03 10:05:55.663858
USR_009026,Control,2026-05-05 17:45:37.258097
USR_009027,Variant,2026-05-02 10:23:17.524811
USR_009028,Control,2026-05-05 07:52:52.223891
USR_009029,Variant,2026-05-01 21:46:13.449510
USR_009030,Control,2026-05-01 00:20:58.370574
USR_009031,Control,2026-05-07 12:29:50.433493
USR_009032,Variant,2026-05-04 21:13:20.118711
USR_009033,Control,2026-05-07 11:43:33.712851
USR_009034,Variant,2026-05-03 08:05:01.305535
USR_009035,Control,2026-05-03 07:04:05.014629
USR_009036,Variant,2026-05-03 19:18:36.145072
USR_009037,Control,2026-05-05 22:36:53.587098
USR_009038,Variant,2026-05-04 23:03:21.061956
USR_009039,Variant,2026-05-07 11:27:34.647814
USR_009040,Control,2026-05-01 04:16:26.657005
USR_009041,Control,2026-05-05 22:58:36.903286
USR_009042,Control,2026-05-03 07:29:42.186529
USR_009043,Variant,2026-05-02 06:16:45.312620
USR_009044,Control,2026-05-04 13:44:47.272500
USR_009045,Control,2026-05-04 12:51:02.576672
USR_009046,Control,2026-05-01 23:01:04.270151
USR_009047,Control,2026-05-02 09:55:06.734749
USR_009048,Variant,2026-05-03 20:34:17.989332
USR_009049,Variant,2026-05-03 20:40:49.142215
USR_009050,Variant,2026-05-03 05:20:59.162842
USR_009051,Variant,2026-05-02 00:57:20.107633
USR_009052,Variant,2026-05-01 00:44:05.201120
USR_009053,Control,2026-05-07 18:59:58.165756
USR_009054,Control,2026-05-07 14:30:28.334125
USR_009055,Variant,2026-05-04 09:15:11.749326
USR_009056,Variant,2026-05-07 23:10:07.300381
USR_009057,Variant,2026-05-05 17:10:26.139257
USR_009058,Control,2026-05-01 11:34:05.038745
USR_009059,Control,2026-05-01 19:46:35.966805
USR_009060,Control,2026-05-07 09:54:23.838372
USR_009061,Variant,2026-05-05 09:50:55.571860
USR_009062,Variant,2026-05-06 21:39:17.457402
USR_009063,Variant,2026-05-07 06:54:33.484099
USR_009064,Control,2026-05-04 03:15:15.328424
USR_009065,Variant,2026-05-01 08:09:08.495514
USR_009066,Control,2026-05-02 07:37:51.955013
USR_009067,Control,2026-05-01 11:11:02.713729
USR_009068,Variant,2026-05-02 07:42:29.858678
USR_009069,Control,2026-05-03 20:58:10.313921
USR_009070,Control,2026-05-01 19:51:25.430999
USR_009071,Variant,2026-05-02 04:00:40.268273
USR_009072,Variant,2026-05-04 02:53:53.013797
USR_009073,Control,2026-05-03 09:08:55.390795
USR_009074,Variant,2026-05-04 06:33:59.633509
USR_009075,Control,2026-05-04 00:06:03.242389
USR_009076,Variant,2026-05-05 12:16:20.310113
USR_009077,Variant,2026-05-07 13:26:52.239160
USR_009078,Variant,2026-05-01 18:07:16.351891
USR_009079,Variant,2026-05-01 16:40:32.538302
USR_009080,Control,2026-05-06 23:16:17.135988
USR_009081,Control,2026-05-04 13:04:28.726974
USR_009082,Control,2026-05-06 08:45:21.758254
USR_009083,Control,2026-05-02 12:11:27.167302
USR_009084,Variant,2026-05-06 19:14:56.084252
USR_009085,Control,2026-05-07 11:12:22.438312
USR_009086,Control,2026-05-05 10:45:40.127803
USR_009087,Control,2026-05-01 17:47:15.632187
USR_009088,Variant,2026-05-07 06:24:34.303602
USR_009089,Control,2026-05-06 13:08:16.577513
USR_009090,Variant,2026-05-06 06:08:50.879236
USR_009091,Control,2026-05-01 06:10:13.208650
USR_009092,Control,2026-05-06 14:13:32.535275
USR_009093,Control,2026-05-01 23:10:32.771131
USR_009094,Variant,2026-05-02 13:21:39.159364
USR_009095,Variant,2026-05-05 00:57:31.148129
USR_009096,Variant,2026-05-02 20:31:00.371460
USR_009097,Control,2026-05-05 15:06:23.395177
USR_009098,Control,2026-05-05 06:09:21.006768
USR_009099,Variant,2026-05-01 18:10:08.876878
USR_009100,Control,2026-05-05 14:12:37.617737
USR_009101,Variant,2026-05-07 11:13:27.929462
USR_009102,Variant,2026-05-02 03:03:59.270656
USR_009103,Control,2026-05-05 04:18:23.110266
USR_009104,Variant,2026-05-03 09:26:00.176947
USR_009105,Control,2026-05-04 05:12:53.139089
USR_009106,Control,2026-05-03 00:12:57.708307
USR_009107,Control,2026-05-03 11:29:38.208863
